Backprop Neural Network Simulator
 Version 5.0
 (C) 2000 Mengjie Zhang, VUW
 mengjie@mcs.vuw.ac.nz
epoch = 1, mse = 0.096, Percentage = 0/800 = 0.00%
epoch = 115, mse = 0.072, Percentage = 437/800 = 54.62%
epoch = 116, mse = 0.071, Percentage = 443/800 = 55.38%
epoch = 117, mse = 0.071, Percentage = 454/800 = 56.75%
epoch = 118, mse = 0.070, Percentage = 464/800 = 58.00%
epoch = 119, mse = 0.069, Percentage = 467/800 = 58.38%
epoch = 120, mse = 0.069, Percentage = 469/800 = 58.62%
epoch = 121, mse = 0.068, Percentage = 477/800 = 59.62%
epoch = 122, mse = 0.067, Percentage = 480/800 = 60.00%
epoch = 123, mse = 0.067, Percentage = 485/800 = 60.62%
epoch = 124, mse = 0.066, Percentage = 490/800 = 61.25%
epoch = 125, mse = 0.065, Percentage = 494/800 = 61.75%
epoch = 126, mse = 0.065, Percentage = 498/800 = 62.25%
epoch = 127, mse = 0.064, Percentage = 500/800 = 62.50%
epoch = 128, mse = 0.063, Percentage = 505/800 = 63.12%
epoch = 129, mse = 0.062, Percentage = 511/800 = 63.88%
epoch = 130, mse = 0.062, Percentage = 512/800 = 64.00%
epoch = 131, mse = 0.061, Percentage = 514/800 = 64.25%
epoch = 132, mse = 0.060, Percentage = 514/800 = 64.25%
epoch = 133, mse = 0.060, Percentage = 518/800 = 64.75%
epoch = 134, mse = 0.059, Percentage = 520/800 = 65.00%
epoch = 135, mse = 0.059, Percentage = 522/800 = 65.25%
epoch = 136, mse = 0.058, Percentage = 526/800 = 65.75%
epoch = 137, mse = 0.058, Percentage = 529/800 = 66.12%
epoch = 138, mse = 0.057, Percentage = 530/800 = 66.25%
epoch = 139, mse = 0.057, Percentage = 533/800 = 66.62%
epoch = 140, mse = 0.056, Percentage = 533/800 = 66.62%
epoch = 141, mse = 0.056, Percentage = 531/800 = 66.38%
epoch = 142, mse = 0.055, Percentage = 535/800 = 66.88%
epoch = 143, mse = 0.055, Percentage = 535/800 = 66.88%
epoch = 144, mse = 0.054, Percentage = 536/800 = 67.00%
epoch = 145, mse = 0.054, Percentage = 537/800 = 67.12%
epoch = 146, mse = 0.053, Percentage = 539/800 = 67.38%
epoch = 147, mse = 0.053, Percentage = 539/800 = 67.38%
epoch = 148, mse = 0.053, Percentage = 541/800 = 67.62%
epoch = 149, mse = 0.052, Percentage = 541/800 = 67.62%
epoch = 150, mse = 0.052, Percentage = 541/800 = 67.62%
epoch = 151, mse = 0.052, Percentage = 544/800 = 68.00%
epoch = 152, mse = 0.051, Percentage = 547/800 = 68.38%
epoch = 153, mse = 0.051, Percentage = 548/800 = 68.50%
epoch = 154, mse = 0.051, Percentage = 548/800 = 68.50%
epoch = 155, mse = 0.050, Percentage = 548/800 = 68.50%
epoch = 156, mse = 0.050, Percentage = 550/800 = 68.75%
epoch = 157, mse = 0.050, Percentage = 550/800 = 68.75%
epoch = 158, mse = 0.049, Percentage = 548/800 = 68.50%
epoch = 159, mse = 0.049, Percentage = 549/800 = 68.62%
epoch = 160, mse = 0.049, Percentage = 551/800 = 68.88%
epoch = 161, mse = 0.048, Percentage = 553/800 = 69.12%
epoch = 162, mse = 0.048, Percentage = 553/800 = 69.12%
epoch = 163, mse = 0.048, Percentage = 556/800 = 69.50%
epoch = 164, mse = 0.047, Percentage = 558/800 = 69.75%
epoch = 165, mse = 0.047, Percentage = 559/800 = 69.88%
epoch = 166, mse = 0.047, Percentage = 559/800 = 69.88%
epoch = 167, mse = 0.046, Percentage = 559/800 = 69.88%
epoch = 168, mse = 0.046, Percentage = 560/800 = 70.00%
epoch = 169, mse = 0.046, Percentage = 562/800 = 70.25%
epoch = 170, mse = 0.046, Percentage = 565/800 = 70.62%
epoch = 171, mse = 0.045, Percentage = 566/800 = 70.75%
epoch = 172, mse = 0.045, Percentage = 569/800 = 71.12%
epoch = 173, mse = 0.045, Percentage = 571/800 = 71.38%
epoch = 174, mse = 0.044, Percentage = 576/800 = 72.00%
epoch = 175, mse = 0.044, Percentage = 579/800 = 72.38%
epoch = 176, mse = 0.044, Percentage = 580/800 = 72.50%
epoch = 177, mse = 0.043, Percentage = 581/800 = 72.62%
epoch = 178, mse = 0.043, Percentage = 583/800 = 72.88%
epoch = 179, mse = 0.043, Percentage = 586/800 = 73.25%
epoch = 180, mse = 0.042, Percentage = 588/800 = 73.50%
epoch = 181, mse = 0.042, Percentage = 593/800 = 74.12%
epoch = 182, mse = 0.042, Percentage = 599/800 = 74.88%
epoch = 183, mse = 0.042, Percentage = 603/800 = 75.38%
epoch = 184, mse = 0.041, Percentage = 604/800 = 75.50%
epoch = 185, mse = 0.041, Percentage = 606/800 = 75.75%
epoch = 186, mse = 0.041, Percentage = 607/800 = 75.88%
epoch = 187, mse = 0.041, Percentage = 615/800 = 76.88%
epoch = 188, mse = 0.040, Percentage = 616/800 = 77.00%
epoch = 189, mse = 0.040, Percentage = 619/800 = 77.38%
epoch = 190, mse = 0.040, Percentage = 621/800 = 77.62%
epoch = 191, mse = 0.039, Percentage = 621/800 = 77.62%
epoch = 192, mse = 0.039, Percentage = 622/800 = 77.75%
epoch = 193, mse = 0.039, Percentage = 623/800 = 77.88%
epoch = 194, mse = 0.039, Percentage = 624/800 = 78.00%
epoch = 195, mse = 0.039, Percentage = 628/800 = 78.50%
epoch = 196, mse = 0.038, Percentage = 628/800 = 78.50%
epoch = 197, mse = 0.038, Percentage = 628/800 = 78.50%
epoch = 198, mse = 0.038, Percentage = 628/800 = 78.50%
epoch = 199, mse = 0.038, Percentage = 632/800 = 79.00%
epoch = 200, mse = 0.037, Percentage = 632/800 = 79.00%
epoch = 201, mse = 0.037, Percentage = 634/800 = 79.25%
epoch = 202, mse = 0.037, Percentage = 635/800 = 79.38%
epoch = 203, mse = 0.037, Percentage = 636/800 = 79.50%
epoch = 204, mse = 0.037, Percentage = 638/800 = 79.75%
epoch = 205, mse = 0.036, Percentage = 639/800 = 79.88%
epoch = 206, mse = 0.036, Percentage = 640/800 = 80.00%
epoch = 207, mse = 0.036, Percentage = 640/800 = 80.00%
epoch = 208, mse = 0.036, Percentage = 643/800 = 80.38%
epoch = 209, mse = 0.036, Percentage = 647/800 = 80.88%
epoch = 210, mse = 0.035, Percentage = 648/800 = 81.00%
epoch = 211, mse = 0.035, Percentage = 649/800 = 81.12%
epoch = 212, mse = 0.035, Percentage = 649/800 = 81.12%
epoch = 213, mse = 0.035, Percentage = 648/800 = 81.00%
epoch = 214, mse = 0.035, Percentage = 648/800 = 81.00%
epoch = 215, mse = 0.034, Percentage = 649/800 = 81.12%
epoch = 216, mse = 0.034, Percentage = 651/800 = 81.38%
epoch = 217, mse = 0.034, Percentage = 651/800 = 81.38%
epoch = 218, mse = 0.034, Percentage = 651/800 = 81.38%
epoch = 219, mse = 0.034, Percentage = 651/800 = 81.38%
epoch = 220, mse = 0.034, Percentage = 652/800 = 81.50%
epoch = 221, mse = 0.033, Percentage = 652/800 = 81.50%
epoch = 222, mse = 0.033, Percentage = 653/800 = 81.62%
epoch = 223, mse = 0.033, Percentage = 655/800 = 81.88%
epoch = 224, mse = 0.033, Percentage = 654/800 = 81.75%
epoch = 225, mse = 0.033, Percentage = 658/800 = 82.25%
epoch = 226, mse = 0.033, Percentage = 658/800 = 82.25%
epoch = 227, mse = 0.032, Percentage = 661/800 = 82.62%
epoch = 228, mse = 0.032, Percentage = 661/800 = 82.62%
epoch = 229, mse = 0.032, Percentage = 665/800 = 83.12%
epoch = 230, mse = 0.032, Percentage = 666/800 = 83.25%
epoch = 231, mse = 0.032, Percentage = 665/800 = 83.12%
epoch = 232, mse = 0.032, Percentage = 665/800 = 83.12%
epoch = 233, mse = 0.031, Percentage = 667/800 = 83.38%
epoch = 234, mse = 0.031, Percentage = 667/800 = 83.38%
epoch = 235, mse = 0.031, Percentage = 666/800 = 83.25%
epoch = 236, mse = 0.031, Percentage = 666/800 = 83.25%
epoch = 237, mse = 0.031, Percentage = 664/800 = 83.00%
epoch = 238, mse = 0.031, Percentage = 666/800 = 83.25%
epoch = 239, mse = 0.031, Percentage = 666/800 = 83.25%
epoch = 240, mse = 0.030, Percentage = 667/800 = 83.38%
epoch = 241, mse = 0.030, Percentage = 668/800 = 83.50%
epoch = 242, mse = 0.030, Percentage = 668/800 = 83.50%
epoch = 243, mse = 0.030, Percentage = 668/800 = 83.50%
epoch = 244, mse = 0.030, Percentage = 669/800 = 83.62%
epoch = 245, mse = 0.030, Percentage = 670/800 = 83.75%
epoch = 246, mse = 0.030, Percentage = 671/800 = 83.88%
epoch = 247, mse = 0.029, Percentage = 671/800 = 83.88%
epoch = 248, mse = 0.029, Percentage = 671/800 = 83.88%
epoch = 249, mse = 0.029, Percentage = 671/800 = 83.88%
epoch = 250, mse = 0.029, Percentage = 672/800 = 84.00%
epoch = 251, mse = 0.029, Percentage = 673/800 = 84.12%
epoch = 252, mse = 0.029, Percentage = 675/800 = 84.38%
epoch = 253, mse = 0.029, Percentage = 676/800 = 84.50%
epoch = 254, mse = 0.029, Percentage = 674/800 = 84.25%
epoch = 255, mse = 0.028, Percentage = 675/800 = 84.38%
epoch = 256, mse = 0.028, Percentage = 676/800 = 84.50%
epoch = 257, mse = 0.028, Percentage = 677/800 = 84.62%
epoch = 258, mse = 0.028, Percentage = 677/800 = 84.62%
epoch = 259, mse = 0.028, Percentage = 679/800 = 84.88%
epoch = 260, mse = 0.028, Percentage = 679/800 = 84.88%
epoch = 261, mse = 0.028, Percentage = 679/800 = 84.88%
epoch = 262, mse = 0.028, Percentage = 680/800 = 85.00%
epoch = 263, mse = 0.028, Percentage = 682/800 = 85.25%
epoch = 264, mse = 0.027, Percentage = 682/800 = 85.25%
epoch = 265, mse = 0.027, Percentage = 683/800 = 85.38%
epoch = 266, mse = 0.027, Percentage = 684/800 = 85.50%
epoch = 267, mse = 0.027, Percentage = 684/800 = 85.50%
epoch = 268, mse = 0.027, Percentage = 686/800 = 85.75%
epoch = 269, mse = 0.027, Percentage = 686/800 = 85.75%
epoch = 270, mse = 0.027, Percentage = 685/800 = 85.62%
epoch = 271, mse = 0.027, Percentage = 685/800 = 85.62%
epoch = 272, mse = 0.027, Percentage = 685/800 = 85.62%
epoch = 273, mse = 0.026, Percentage = 684/800 = 85.50%
epoch = 274, mse = 0.026, Percentage = 684/800 = 85.50%
epoch = 275, mse = 0.026, Percentage = 683/800 = 85.38%
epoch = 276, mse = 0.026, Percentage = 683/800 = 85.38%
epoch = 277, mse = 0.026, Percentage = 683/800 = 85.38%
epoch = 278, mse = 0.026, Percentage = 683/800 = 85.38%
epoch = 279, mse = 0.026, Percentage = 684/800 = 85.50%
epoch = 280, mse = 0.026, Percentage = 684/800 = 85.50%
epoch = 281, mse = 0.026, Percentage = 684/800 = 85.50%
epoch = 282, mse = 0.026, Percentage = 684/800 = 85.50%
epoch = 283, mse = 0.025, Percentage = 685/800 = 85.62%
epoch = 284, mse = 0.025, Percentage = 685/800 = 85.62%
epoch = 285, mse = 0.025, Percentage = 685/800 = 85.62%
epoch = 286, mse = 0.025, Percentage = 685/800 = 85.62%
epoch = 287, mse = 0.025, Percentage = 686/800 = 85.75%
epoch = 288, mse = 0.025, Percentage = 686/800 = 85.75%
epoch = 289, mse = 0.025, Percentage = 687/800 = 85.88%
epoch = 290, mse = 0.025, Percentage = 687/800 = 85.88%
epoch = 291, mse = 0.025, Percentage = 687/800 = 85.88%
epoch = 292, mse = 0.025, Percentage = 687/800 = 85.88%
epoch = 293, mse = 0.025, Percentage = 687/800 = 85.88%
epoch = 294, mse = 0.024, Percentage = 687/800 = 85.88%
epoch = 295, mse = 0.024, Percentage = 689/800 = 86.12%
epoch = 296, mse = 0.024, Percentage = 690/800 = 86.25%
epoch = 297, mse = 0.024, Percentage = 690/800 = 86.25%
epoch = 298, mse = 0.024, Percentage = 689/800 = 86.12%
epoch = 299, mse = 0.024, Percentage = 689/800 = 86.12%
epoch = 300, mse = 0.024, Percentage = 689/800 = 86.12%
epoch = 301, mse = 0.024, Percentage = 689/800 = 86.12%
epoch = 302, mse = 0.024, Percentage = 689/800 = 86.12%
epoch = 303, mse = 0.024, Percentage = 692/800 = 86.50%
epoch = 304, mse = 0.024, Percentage = 693/800 = 86.62%
epoch = 305, mse = 0.024, Percentage = 693/800 = 86.62%
epoch = 306, mse = 0.023, Percentage = 694/800 = 86.75%
epoch = 307, mse = 0.023, Percentage = 694/800 = 86.75%
epoch = 308, mse = 0.023, Percentage = 696/800 = 87.00%
epoch = 309, mse = 0.023, Percentage = 697/800 = 87.12%
epoch = 310, mse = 0.023, Percentage = 697/800 = 87.12%
epoch = 311, mse = 0.023, Percentage = 697/800 = 87.12%
epoch = 312, mse = 0.023, Percentage = 697/800 = 87.12%
epoch = 313, mse = 0.023, Percentage = 698/800 = 87.25%
epoch = 314, mse = 0.023, Percentage = 698/800 = 87.25%
epoch = 315, mse = 0.023, Percentage = 699/800 = 87.38%
epoch = 316, mse = 0.023, Percentage = 699/800 = 87.38%
epoch = 317, mse = 0.023, Percentage = 699/800 = 87.38%
epoch = 318, mse = 0.023, Percentage = 699/800 = 87.38%
epoch = 319, mse = 0.022, Percentage = 699/800 = 87.38%
epoch = 320, mse = 0.022, Percentage = 699/800 = 87.38%
epoch = 321, mse = 0.022, Percentage = 699/800 = 87.38%
epoch = 322, mse = 0.022, Percentage = 699/800 = 87.38%
epoch = 323, mse = 0.022, Percentage = 700/800 = 87.50%
epoch = 324, mse = 0.022, Percentage = 700/800 = 87.50%
epoch = 325, mse = 0.022, Percentage = 701/800 = 87.62%
epoch = 326, mse = 0.022, Percentage = 701/800 = 87.62%
epoch = 327, mse = 0.022, Percentage = 701/800 = 87.62%
epoch = 328, mse = 0.022, Percentage = 701/800 = 87.62%
epoch = 329, mse = 0.022, Percentage = 704/800 = 88.00%
epoch = 330, mse = 0.022, Percentage = 704/800 = 88.00%
epoch = 331, mse = 0.022, Percentage = 704/800 = 88.00%
epoch = 332, mse = 0.022, Percentage = 704/800 = 88.00%
epoch = 333, mse = 0.022, Percentage = 705/800 = 88.12%
epoch = 334, mse = 0.021, Percentage = 706/800 = 88.25%
epoch = 335, mse = 0.021, Percentage = 706/800 = 88.25%
epoch = 336, mse = 0.021, Percentage = 706/800 = 88.25%
epoch = 337, mse = 0.021, Percentage = 708/800 = 88.50%
epoch = 338, mse = 0.021, Percentage = 709/800 = 88.62%
epoch = 339, mse = 0.021, Percentage = 709/800 = 88.62%
epoch = 340, mse = 0.021, Percentage = 709/800 = 88.62%
epoch = 341, mse = 0.021, Percentage = 709/800 = 88.62%
epoch = 342, mse = 0.021, Percentage = 709/800 = 88.62%
epoch = 343, mse = 0.021, Percentage = 710/800 = 88.75%
epoch = 344, mse = 0.021, Percentage = 710/800 = 88.75%
epoch = 345, mse = 0.021, Percentage = 710/800 = 88.75%
epoch = 346, mse = 0.021, Percentage = 711/800 = 88.88%
epoch = 347, mse = 0.021, Percentage = 711/800 = 88.88%
epoch = 348, mse = 0.021, Percentage = 712/800 = 89.00%
epoch = 349, mse = 0.020, Percentage = 712/800 = 89.00%
epoch = 350, mse = 0.020, Percentage = 712/800 = 89.00%
epoch = 351, mse = 0.020, Percentage = 712/800 = 89.00%
epoch = 352, mse = 0.020, Percentage = 712/800 = 89.00%
epoch = 353, mse = 0.020, Percentage = 713/800 = 89.12%
epoch = 354, mse = 0.020, Percentage = 713/800 = 89.12%
epoch = 355, mse = 0.020, Percentage = 713/800 = 89.12%
epoch = 356, mse = 0.020, Percentage = 713/800 = 89.12%
epoch = 357, mse = 0.020, Percentage = 714/800 = 89.25%
epoch = 358, mse = 0.020, Percentage = 714/800 = 89.25%
epoch = 359, mse = 0.020, Percentage = 713/800 = 89.12%
epoch = 360, mse = 0.020, Percentage = 714/800 = 89.25%
epoch = 361, mse = 0.020, Percentage = 714/800 = 89.25%
epoch = 362, mse = 0.020, Percentage = 714/800 = 89.25%
epoch = 363, mse = 0.020, Percentage = 714/800 = 89.25%
epoch = 364, mse = 0.020, Percentage = 714/800 = 89.25%
epoch = 365, mse = 0.020, Percentage = 714/800 = 89.25%
epoch = 366, mse = 0.019, Percentage = 715/800 = 89.38%
epoch = 367, mse = 0.019, Percentage = 715/800 = 89.38%
epoch = 368, mse = 0.019, Percentage = 716/800 = 89.50%
epoch = 369, mse = 0.019, Percentage = 716/800 = 89.50%
epoch = 370, mse = 0.019, Percentage = 717/800 = 89.62%
epoch = 371, mse = 0.019, Percentage = 717/800 = 89.62%
epoch = 372, mse = 0.019, Percentage = 717/800 = 89.62%
epoch = 373, mse = 0.019, Percentage = 717/800 = 89.62%
epoch = 374, mse = 0.019, Percentage = 717/800 = 89.62%
epoch = 375, mse = 0.019, Percentage = 718/800 = 89.75%
epoch = 376, mse = 0.019, Percentage = 718/800 = 89.75%
epoch = 377, mse = 0.019, Percentage = 717/800 = 89.62%
epoch = 378, mse = 0.019, Percentage = 718/800 = 89.75%
epoch = 379, mse = 0.019, Percentage = 718/800 = 89.75%
epoch = 380, mse = 0.019, Percentage = 718/800 = 89.75%
epoch = 381, mse = 0.019, Percentage = 718/800 = 89.75%
epoch = 382, mse = 0.019, Percentage = 718/800 = 89.75%
epoch = 383, mse = 0.019, Percentage = 718/800 = 89.75%
epoch = 384, mse = 0.019, Percentage = 718/800 = 89.75%
epoch = 385, mse = 0.018, Percentage = 718/800 = 89.75%
epoch = 386, mse = 0.018, Percentage = 718/800 = 89.75%
epoch = 387, mse = 0.018, Percentage = 719/800 = 89.88%
epoch = 388, mse = 0.018, Percentage = 719/800 = 89.88%
epoch = 389, mse = 0.018, Percentage = 719/800 = 89.88%
epoch = 390, mse = 0.018, Percentage = 719/800 = 89.88%
epoch = 391, mse = 0.018, Percentage = 719/800 = 89.88%
epoch = 392, mse = 0.018, Percentage = 719/800 = 89.88%
epoch = 393, mse = 0.018, Percentage = 719/800 = 89.88%
epoch = 394, mse = 0.018, Percentage = 719/800 = 89.88%
epoch = 395, mse = 0.018, Percentage = 719/800 = 89.88%
epoch = 396, mse = 0.018, Percentage = 720/800 = 90.00%
epoch = 397, mse = 0.018, Percentage = 720/800 = 90.00%
epoch = 398, mse = 0.018, Percentage = 720/800 = 90.00%
epoch = 399, mse = 0.018, Percentage = 720/800 = 90.00%
epoch = 400, mse = 0.018, Percentage = 721/800 = 90.12%
epoch = 401, mse = 0.018, Percentage = 722/800 = 90.25%
epoch = 402, mse = 0.018, Percentage = 722/800 = 90.25%
epoch = 403, mse = 0.018, Percentage = 722/800 = 90.25%
epoch = 404, mse = 0.018, Percentage = 722/800 = 90.25%
epoch = 405, mse = 0.018, Percentage = 722/800 = 90.25%
epoch = 406, mse = 0.017, Percentage = 723/800 = 90.38%
epoch = 407, mse = 0.017, Percentage = 723/800 = 90.38%
epoch = 408, mse = 0.017, Percentage = 723/800 = 90.38%
epoch = 409, mse = 0.017, Percentage = 723/800 = 90.38%
epoch = 410, mse = 0.017, Percentage = 724/800 = 90.50%
epoch = 411, mse = 0.017, Percentage = 724/800 = 90.50%
epoch = 412, mse = 0.017, Percentage = 725/800 = 90.62%
epoch = 413, mse = 0.017, Percentage = 726/800 = 90.75%
epoch = 414, mse = 0.017, Percentage = 725/800 = 90.62%
epoch = 415, mse = 0.017, Percentage = 725/800 = 90.62%
epoch = 416, mse = 0.017, Percentage = 725/800 = 90.62%
epoch = 417, mse = 0.017, Percentage = 726/800 = 90.75%
epoch = 418, mse = 0.017, Percentage = 726/800 = 90.75%
epoch = 419, mse = 0.017, Percentage = 726/800 = 90.75%
epoch = 420, mse = 0.017, Percentage = 726/800 = 90.75%
epoch = 421, mse = 0.017, Percentage = 726/800 = 90.75%
epoch = 422, mse = 0.017, Percentage = 726/800 = 90.75%
epoch = 423, mse = 0.017, Percentage = 726/800 = 90.75%
epoch = 424, mse = 0.017, Percentage = 726/800 = 90.75%
epoch = 425, mse = 0.017, Percentage = 726/800 = 90.75%
epoch = 426, mse = 0.017, Percentage = 727/800 = 90.88%
epoch = 427, mse = 0.017, Percentage = 727/800 = 90.88%
epoch = 428, mse = 0.017, Percentage = 727/800 = 90.88%
epoch = 429, mse = 0.017, Percentage = 727/800 = 90.88%
epoch = 430, mse = 0.017, Percentage = 727/800 = 90.88%
epoch = 431, mse = 0.016, Percentage = 727/800 = 90.88%
epoch = 432, mse = 0.016, Percentage = 727/800 = 90.88%
